training_step,curriculum_phase,success,termination,return,time_seconds,path_rmse_m,path_p95_m,endpoint_distance_m,heading_rmse_deg,challenge_clear_fraction
846166,1,False,goal_missed,-149.63477829363447,14.700000000855653,0.16463596176423018,0.2906045619637446,0.3016929013155355,15.965615775035221,1.0
846265,1,True,success,261.2594235689313,9.900000000576256,0.02322081400954167,0.04579333526970714,0.08833460479863399,0.9053367572118487,1.0
846375,1,True,success,208.6328538999492,11.000000000640284,0.0414255818471344,0.06975008878040867,0.09748490837674263,2.7521105515530846,0.8888888888888888
846475,1,True,success,260.9646767377734,10.000000000582077,0.024187265464097888,0.0505799874526203,0.0846089954223571,1.0660816949405862,1.0
846584,1,True,success,203.28678130235969,10.900000000634464,0.04437213975185626,0.0792693855783211,0.0952396804837492,4.110472833037942,0.8888888888888888
846685,1,True,success,260.036659828536,10.100000000587897,0.02364513266335813,0.05910732530462562,0.08670468124412002,1.3379697047625396,1.0
846823,1,False,goal_missed,-130.53246129102516,13.800000000803266,0.18854935006483248,0.346276765126802,0.4308829212837008,7.16483966566866,1.0
846947,1,False,goal_missed,-134.6246622236824,12.400000000721775,0.2686192999023893,0.5312501741630853,0.5999945440101394,8.155147017476631,1.0
847083,1,False,goal_missed,-125.61525250542752,13.600000000791624,0.18346920991432783,0.33916162864865507,0.4343185424025301,5.116957077356428,0.8888888888888888
847218,1,False,goal_missed,-198.52883972851276,13.500000000785803,0.3163001596093032,0.5631502357775424,0.4215568151432823,18.735368911263745,1.0
847355,1,False,goal_missed,-116.9817278430748,13.700000000797445,0.1589974785033055,0.30702070566609324,0.390162991761045,5.460639670727041,1.0
847455,1,True,success,259.45594754489025,10.000000000582077,0.00611259575328586,0.010838579261992403,0.09531404100708091,0.35911870819965774,1.0
847588,1,False,goal_missed,-148.28606040515814,13.300000000774162,0.21001888668346855,0.3278607046671619,0.3536720758048649,6.101969750767017,0.8888888888888888
847687,1,True,success,251.26680457582836,9.900000000576256,0.00823181901763909,0.021797207506170757,0.09863229604859604,0.9366704220447718,0.8888888888888888
847823,1,False,goal_missed,-98.25674614343062,13.600000000791624,0.12441258033501866,0.29195799820835766,0.3877384088521381,6.915331527480071,1.0
847922,1,True,success,263.03061978158007,9.900000000576256,0.015354208718082176,0.031270780092682075,0.09424845932381447,0.7041563586135088,1.0
848122,1,False,timeout,-179.86876600300258,20.000000001164153,0.08844447926486462,0.13051630993881752,0.18218299643858965,6.74721960284812,1.0
848241,1,False,goal_missed,-53.37245248068344,11.900000000692671,0.10433735558042295,0.25967501099054874,0.35486106633778663,2.66626930731933,0.8888888888888888
848382,1,False,goal_missed,-172.1361506449405,14.100000000820728,0.2191602900590308,0.43429964797691767,0.31087188958660067,16.470978723323835,0.8888888888888888
848484,1,True,success,259.63705030581986,10.200000000593718,0.03034809032115155,0.06555787078605049,0.09880006123519817,1.0587048974835405,1.0
848627,1,False,goal_missed,-224.60958651254975,14.30000000083237,0.30650519451699687,0.5411570206193559,0.34948530146693313,18.7516851009045,1.0
848747,1,False,goal_missed,-64.87488284750626,12.000000000698492,0.14043062600659384,0.3066864331814069,0.3822668272248723,3.208029159721312,1.0
848885,1,False,goal_missed,-114.32262526443678,13.800000000803266,0.13313665317278237,0.20856317177784314,0.3233963579992512,8.951126800239788,1.0
848984,1,True,success,261.4763984904023,9.900000000576256,0.024038796510355745,0.05185865267153218,0.09915155236049297,1.006327016329382,1.0
849132,1,False,goal_missed,-154.51032544849636,14.800000000861473,0.13189901301147933,0.2962825819674013,0.3930453506616675,22.720685981739802,0.8888888888888888
849255,1,False,goal_missed,-98.56007908194404,12.300000000715954,0.20806906206312162,0.4292885407696075,0.49626641266534205,5.839138082980766,0.8888888888888888
849419,1,False,goal_missed,-370.13526539151457,16.400000000954606,0.4475448332848724,0.9215056352630231,0.34225956980506056,20.813013757494442,0.6666666666666666
849518,1,True,success,264.15601708904376,9.900000000576256,0.008642563336139856,0.0206502050971983,0.08638158604310768,0.5661022331720694,1.0
849623,1,True,success,217.24785656988854,10.50000000061118,0.04808431779697404,0.11335422180561702,0.09018029502495649,5.622243796587881,1.0
849723,1,True,success,257.6178434447467,10.000000000582077,0.026747055437155148,0.05550689305173396,0.09892233516995372,0.989121220031191,1.0
849861,1,False,goal_missed,-127.87923578559914,13.800000000803266,0.16611098752969372,0.2943002089556382,0.32250123556715105,14.388001473639518,1.0
849984,1,False,goal_missed,-60.907969852407426,12.300000000715954,0.1295178734020308,0.29148898812651397,0.38292553303193333,3.42708602123974,1.0
850117,1,False,goal_missed,-107.51872003554705,13.300000000774162,0.12179746155457881,0.24162936187035114,0.30907815497802804,9.572879243374405,1.0
850218,1,True,success,249.65421782296602,10.100000000587897,0.029737182862284963,0.07524378021518908,0.09164924510264734,1.5440071394385462,0.8888888888888888
850359,1,False,goal_missed,-124.50180986869046,14.100000000820728,0.14895069082127949,0.35481730063855194,0.43102858491746443,9.756917542206116,0.8888888888888888
850457,1,True,success,263.0679614659966,9.800000000570435,0.017369952866531608,0.033133326609104854,0.09720200480995787,0.9116244266256788,1.0
850590,1,False,goal_missed,-98.44642732621945,13.300000000774162,0.13922042430399473,0.276205940833106,0.3758000736576429,6.143992026885836,1.0
850701,1,False,off_path,-182.60417967243035,11.100000000646105,0.4459139068483073,1.0425875820954098,1.105873920002527,18.34630990278979,1.0
850861,1,False,goal_missed,-225.81998874874404,16.000000000931323,0.22112100619113906,0.37766727620662205,0.30640314511984035,20.389873858954665,0.8888888888888888
850964,1,True,success,259.335030871254,10.300000000599539,0.026153779737122556,0.042837903601135846,0.08896880136831758,1.5274029596956664,1.0
851114,1,False,goal_missed,-162.36339981342147,15.000000000873115,0.11171295008753795,0.23106332287166548,0.3239446355373105,16.158331207766413,0.8888888888888888
851225,1,False,off_path,-187.95814691287404,11.100000000646105,0.4582265994422083,1.044377180012593,1.0867190622697873,18.72489698048274,1.0
851383,1,False,goal_missed,-114.83316624257704,15.800000000919681,0.13552288117617745,0.31223204601769766,0.3374698302158085,13.771495738114037,1.0
851507,1,False,goal_missed,-51.36040037083819,12.400000000721775,0.0918994653051701,0.2413315463597887,0.3302957478432017,3.9627587210807467,1.0
851646,1,False,goal_missed,-116.06023579021473,13.900000000809086,0.13541217132454222,0.285885527804544,0.3875430676720022,6.978304791293896,0.8888888888888888
851746,1,True,success,247.7693000386014,10.000000000582077,0.03006585539064601,0.07836387470462038,0.09193418533573548,1.5884804546543043,0.8888888888888888
851859,1,True,success,197.00851861006262,11.300000000657747,0.06485785199040686,0.13173636589859655,0.08662211356300908,4.430012598645725,0.7777777777777778
851958,1,True,success,237.39400838406726,9.900000000576256,0.04481713164738816,0.06588455690971323,0.09446681797701198,1.1960720836541834,0.7777777777777778
852090,1,False,goal_missed,-85.43967183935784,13.200000000768341,0.10531919735407486,0.20634240572672352,0.3258472551967236,2.9698348094467613,0.7777777777777778
852189,1,True,success,264.2946039348937,9.900000000576256,0.01747042251532005,0.03225799547105043,0.082825034353817,0.8015775486279271,1.0
852327,1,False,goal_missed,-121.74158247642865,13.800000000803266,0.13446578514734966,0.2831905942530361,0.3895005266194249,9.947037329413105,1.0
852428,1,True,success,260.7240196891148,10.100000000587897,0.01834287094868956,0.05299207441051255,0.09170827500772093,1.4751585709897679,1.0
852543,1,True,success,205.06888085966864,11.500000000669388,0.028181240186888966,0.05659781807555799,0.09849106197363873,3.416590672076111,0.8888888888888888
852641,1,True,success,259.57607413840384,9.800000000570435,0.02414467021713969,0.050361992982893046,0.08929200174566063,1.2131694936024013,1.0
852755,1,True,success,181.09475891084548,11.400000000663567,0.10429475668536622,0.19667920721499604,0.08917870318123901,5.93166611754143,0.8888888888888888
852883,1,False,goal_missed,-62.91744013763053,12.800000000745058,0.09807993848232996,0.21844487125823608,0.30081145598994913,9.764849741322559,1.0
853016,1,False,goal_missed,-105.16241306258009,13.300000000774162,0.13842741604037734,0.2556291799713801,0.35028876532028247,6.070739242495565,0.8888888888888888
853119,1,True,success,262.1756536320713,10.300000000599539,0.00750708460535132,0.01990770311024207,0.0828924255845924,0.6652186910577219,1.0
853229,1,True,success,206.25117416330727,11.000000000640284,0.0859949081602684,0.17829893683237266,0.09139176879192618,5.145461957656172,1.0
853332,1,True,success,239.32808124712756,10.300000000599539,0.007358442269095724,0.015481638991885496,0.07952023786639302,1.1453642478655086,0.7777777777777778
853467,1,False,goal_missed,-96.92531528617974,13.500000000785803,0.117764097567096,0.2371350294934732,0.3400969784011951,3.529066016604,0.8888888888888888
853563,1,True,success,252.79287821271492,9.600000000558794,0.009177943884299496,0.019731939157652374,0.09993753966646766,0.6915893739268811,0.8888888888888888
853696,1,False,goal_missed,-87.97948408968804,13.300000000774162,0.10856148353072477,0.28340672016377233,0.3803222938676643,7.726434246211262,0.8888888888888888
853823,1,False,goal_missed,-133.85334676079094,12.700000000739237,0.2656150643764519,0.5385064235406755,0.6047996035813535,7.740982032740092,0.8888888888888888
853963,1,False,goal_missed,-151.32210793985766,14.000000000814907,0.16573609700833195,0.35212240247404114,0.3154266842131962,13.98714555413152,0.8888888888888888
854065,1,True,success,259.1929754089144,10.200000000593718,0.034023189109734724,0.07646833622653007,0.09336173393161061,1.5180813357794636,1.0
854203,1,False,goal_missed,-260.9810929256885,13.800000000803266,0.3626314751786055,0.6085569522449141,0.6649837320207612,7.455837250289989,0.8888888888888888
854326,1,False,goal_missed,-81.0617160769985,12.300000000715954,0.17568453598400116,0.36247278553618334,0.43323580141275597,4.021277094515218,1.0
854472,1,False,goal_missed,-437.9217475375169,14.600000000849832,0.5550398020382281,0.8449405260400668,0.782889126126381,13.355049851767106,0.7777777777777778
854573,1,True,success,249.40879479382426,10.100000000587897,0.025211713056740512,0.06100643108154417,0.09623944665251317,1.2707186489778903,0.8888888888888888
854689,1,True,success,224.34655231952763,11.600000000675209,0.049373106097392316,0.10502213111446428,0.08929135852140922,4.198055948040118,1.0
854811,1,False,goal_missed,-74.19179475089781,12.200000000710133,0.1519055119934593,0.2910473265779242,0.3771344560539071,2.2763230503231773,1.0
854942,1,False,goal_missed,-271.76790312447304,13.10000000076252,0.4018751060945701,0.7160882998435224,0.7672060211519571,10.634589592670109,0.7777777777777778
855041,1,True,success,262.15560044980066,9.900000000576256,0.009764895605695899,0.021064267190992865,0.0976026105902072,0.8164908472101418,1.0
855161,1,True,success,199.03450600178212,12.000000000698492,0.08291385427292973,0.14533703212148957,0.08663087780900584,4.256240238667519,1.0
855287,1,False,goal_missed,-98.26449491118917,12.600000000733417,0.21249526253608225,0.40983363396430483,0.4792092708403678,4.322487119148932,1.0
855431,1,False,goal_missed,-134.4673035829686,14.40000000083819,0.15366641135997675,0.3020888471042487,0.3353894533780391,15.06653035490056,1.0
855534,1,True,success,243.7937716111394,10.300000000599539,0.0583615213193339,0.11497958253113003,0.0972454560011985,3.003341161520825,1.0
855671,1,False,goal_missed,-178.94391394431534,13.700000000797445,0.271261238948845,0.40482004030091184,0.4659135328339606,7.783389174544771,1.0
855798,1,False,goal_missed,-253.2717204213427,12.700000000739237,0.440395385291551,0.8602554701476283,0.91499977608704,12.358066758220486,0.8888888888888888
855943,1,False,goal_missed,-131.48483967935306,14.500000000844011,0.13633793320170312,0.2216353214915683,0.313680375334322,14.447593046552532,1.0
856046,1,True,success,258.99590812201416,10.300000000599539,0.039238810680267695,0.07613259401412942,0.09225477336789133,1.21418841277595,1.0
856178,1,False,goal_missed,-241.0097813772548,13.200000000768341,0.36803966116792663,0.7094107333694586,0.7759580818703689,10.951205064206587,0.7777777777777778
856276,1,True,success,264.30096135903847,9.800000000570435,0.003258195741181794,0.00802578655934213,0.08997333985852893,0.6372598563100063,1.0
856465,1,False,goal_missed,-345.73534834219186,18.900000001100125,0.40713666257760633,0.6378369273239366,0.6598000780344621,14.733766430321879,1.0
856589,1,False,goal_missed,-105.49810469235847,12.400000000721775,0.2213569508033064,0.42227415375808247,0.48914214957706476,5.736095185762507,1.0
856739,1,False,goal_missed,-292.42582786101997,15.000000000873115,0.351610426182018,0.6386661665813491,0.3683713009056427,20.181535086366097,0.8888888888888888
856855,1,False,off_path,-203.43666762411712,11.600000000675209,0.46935404399373837,1.030114297650935,1.0652833576040561,19.04743661525236,1.0
856987,1,False,goal_missed,-135.51734076194094,13.200000000768341,0.22605129830726478,0.4572595862842555,0.5370277283311156,8.254515246236728,1.0
857114,1,False,goal_missed,-291.07093768322545,12.700000000739237,0.5426755179511913,0.987233154139655,1.0213582989016023,14.639071190798981,0.8888888888888888
857226,1,True,success,217.59029465260767,11.200000000651926,0.06927400393135526,0.12486032045205764,0.09645956462738244,4.268002661827612,1.0
857352,1,False,goal_missed,-71.83861370170982,12.600000000733417,0.14966905013711573,0.32272569569598575,0.39578938356189325,3.515550959975512,0.7777777777777778
857464,1,True,success,188.93092092648408,11.200000000651926,0.0880644757022827,0.17296786677010798,0.09557319494235571,5.365551453497478,0.7777777777777778
857593,1,False,goal_missed,-163.38686513869337,12.900000000750879,0.31127912070585195,0.5823587652481531,0.6337024230016455,7.305128610843039,0.8888888888888888
857731,1,False,goal_missed,-230.79842942898603,13.800000000803266,0.3436115501467549,0.6095269244724438,0.6675659052214583,6.8537710198341495,0.8888888888888888
857832,1,True,success,248.96085091948845,10.100000000587897,0.021474906441320423,0.05080098997318868,0.09840528649470483,0.897172896496817,0.8888888888888888
857982,1,False,goal_missed,-146.66238925092813,15.000000000873115,0.1183180292894327,0.24288651792492927,0.3308960585225894,18.165527113128103,1.0
858106,1,False,goal_missed,-128.0457327527066,12.400000000721775,0.2542087614102242,0.47224146778381193,0.5387206038077702,4.967108839054193,0.7777777777777778
858251,1,False,goal_missed,-396.40881871122326,14.500000000844011,0.47282673877474823,0.7595532967741991,0.7890043591957161,9.7608958506906,0.8888888888888888
858353,1,True,success,260.03291824239676,10.200000000593718,0.012937457287149222,0.02858675429548424,0.08570957702116427,1.0979409372994362,1.0
858467,1,True,success,220.01027063106503,11.400000000663567,0.0244721242037624,0.041903696935906364,0.08867553365042521,3.5310719159542887,1.0
858588,1,False,goal_missed,-50.94265953640795,12.100000000704313,0.09412123384581626,0.23878529864535125,0.33513504797922744,2.3091415247229854,1.0
858729,1,False,goal_missed,-108.18489918269373,14.100000000820728,0.1081322601598341,0.22142729146233991,0.3027763380619058,12.561944826875724,0.8888888888888888
858852,1,False,goal_missed,-57.643894225195645,12.300000000715954,0.12018410516181145,0.26937178167730835,0.3586933965291938,1.8583804388636214,1.0
858965,1,True,success,219.00175914759078,11.300000000657747,0.043495351831898614,0.08929777131736896,0.0895253272720935,3.587133764010275,1.0
859089,1,False,goal_missed,-57.56884385668622,12.400000000721775,0.1030649223883779,0.25407731840154,0.33092600804495764,1.4693610432169468,0.7777777777777778
859228,1,False,goal_missed,-122.89539033609638,13.900000000809086,0.15560443225183543,0.2937487965286453,0.3240263748932431,10.858329905242295,1.0
859330,1,True,success,244.77606503471003,10.200000000593718,0.05226606190848853,0.0871662298915797,0.09879906984583763,1.2794609531851286,0.8888888888888888
859472,1,False,goal_missed,-110.0847291270878,14.200000000826549,0.12122368293793127,0.23855088033877475,0.30526096199833785,11.523232316824396,0.8888888888888888
859574,1,True,success,257.2997918260909,10.200000000593718,0.057627151165164724,0.08099370651882497,0.09344748122802207,1.0952333415471822,1.0
859697,1,True,success,187.16198934246802,12.300000000715954,0.09250317239575065,0.13934669196737365,0.09650443591011519,3.710017239924721,1.0
859822,1,False,goal_missed,-48.89728492724586,12.500000000727596,0.09105557877947938,0.2401221072720874,0.3366400372428114,2.2389495429175184,1.0
859943,1,False,off_path,-223.10100082524647,12.100000000704313,0.4183596929087142,1.166547287337201,1.4955741409504317,27.747035588970732,1.0
860045,1,True,success,249.5103185067692,10.200000000593718,0.020575649199994897,0.045561816577192646,0.08606820703069766,0.9592650986234647,0.8888888888888888
860184,1,False,goal_missed,-147.34298830068894,13.900000000809086,0.192050577136038,0.3342547067917389,0.3976089123543953,8.693109412461963,1.0
860321,1,False,goal_missed,-217.3806268263734,13.700000000797445,0.3393705915734284,0.5833556964361327,0.45295934167038293,18.309336277390287,0.8888888888888888
860463,1,False,goal_missed,-118.87208511320833,14.200000000826549,0.12076605368608614,0.22169324619190378,0.30482629200273137,11.625887603892837,0.8888888888888888
860568,1,True,success,248.17244522517444,10.50000000061118,0.035024709018649014,0.054128487662420975,0.090830315912649,0.7262389214565816,0.8888888888888888
860705,1,False,goal_missed,-375.6820328395919,13.700000000797445,0.47764207389728036,0.6543869018434115,0.6607293047149844,15.99728520830034,0.5555555555555556
860833,1,False,goal_missed,-94.73246085534748,12.800000000745058,0.2012714450993448,0.37894129154903544,0.45831162206276893,3.6518860674690514,1.0
860957,1,True,success,208.0712441976311,12.400000000721775,0.025617508348688398,0.06380539929156008,0.09562690111427347,3.620381343336,1.0
861097,1,False,off_path,-305.27919906699674,14.000000000814907,0.553396823144909,1.0137209847598174,1.0284522082891288,19.93753389809763,1.0
861245,1,False,goal_missed,-231.91605572856304,14.800000000861473,0.3062618851434934,0.6700893425235102,0.7465183432124639,13.868223155333613,1.0
861370,1,False,goal_missed,-63.99181138189047,12.500000000727596,0.13297723497989514,0.29263942743121457,0.3693536354671999,2.699796778060353,1.0
861570,1,False,timeout,-173.28738792071434,20.000000001164153,0.1533318987106805,0.1950429314567185,0.3265850718490378,2.122550626413133,1.0
861696,1,False,goal_missed,-107.67369966506658,12.600000000733417,0.22013573871189004,0.401904226432858,0.4605331676754815,4.6499242258283235,0.8888888888888888
861834,1,False,goal_missed,-216.9205687845611,13.800000000803266,0.31864353780484683,0.5282825942765023,0.5937871270238799,7.669857588821017,0.8888888888888888
861969,1,False,goal_missed,-124.65326570661549,13.500000000785803,0.20428967359759076,0.34655643019468774,0.3203250958832758,16.448954920993618,1.0
862109,1,False,goal_missed,-120.48237232493591,14.000000000814907,0.17027473728295014,0.40899683341041293,0.5020255718125635,10.65550478036549,1.0
862225,1,False,off_path,-195.14548334291368,11.600000000675209,0.45597334670222384,1.043113647315938,1.0885590199694444,17.92714666826606,0.8888888888888888
862338,1,True,success,183.83966743522652,11.300000000657747,0.09670222595527915,0.2259853892788024,0.0835185985858924,6.481977475854882,0.7777777777777778
862454,1,False,off_path,-191.8904036505532,11.600000000675209,0.4487161249055569,1.0286479741648207,1.0625487356294618,18.844694608774894,0.8888888888888888
862590,1,False,goal_missed,-101.29866821620655,13.600000000791624,0.12064596969693003,0.20825100743632646,0.30202065239221454,12.452308615188267,1.0
862719,1,False,goal_missed,-60.742203007231645,12.900000000750879,0.11454254338588198,0.256743184396055,0.34836131232444484,2.1655201599438545,1.0
862863,1,False,goal_missed,-115.91025033424671,14.40000000083819,0.11652002390748517,0.22201454189216438,0.32486193819156695,4.895129961533645,1.0
862996,1,False,goal_missed,-102.16048715066945,13.300000000774162,0.16999775389389538,0.2909185483969257,0.3196189435182685,13.362334012874594,1.0
863196,1,False,timeout,-521.5256777316363,20.000000001164153,0.39873618523106286,0.6085250721808979,0.6331674345838959,21.480942915083617,1.0
863323,1,False,goal_missed,-167.48361492178702,12.700000000739237,0.3194103364578183,0.6134153133632754,0.6723636832278099,7.836315610892277,1.0
863488,1,False,goal_missed,-320.4837129915114,16.500000000960426,0.3757953079963253,0.7238222678384529,0.7547192206302681,18.945161337447136,0.8888888888888888
863617,1,False,goal_missed,-57.0384535514865,12.900000000750879,0.10711944353785634,0.24423024635170917,0.3340913143672608,1.7646090068210745,0.8888888888888888
863752,1,False,goal_missed,-103.90437012797817,13.500000000785803,0.12881685651861438,0.27277689734236643,0.3678056410814627,4.811255257473727,0.8888888888888888
863880,1,False,goal_missed,-57.952322561153274,12.800000000745058,0.11482585103509589,0.2760806013746288,0.3606457676986743,2.6408050475609417,0.7777777777777778
863981,1,False,off_path,-252.639659338608,10.100000000587897,0.5334680623021384,1.0458961111714595,1.1755789445446982,18.850193228270538,0.5555555555555556
864086,1,True,success,257.8740374018914,10.50000000061118,0.019229663389518353,0.048363268766903056,0.09957104090700353,1.1038299847054638,1.0
864224,1,False,goal_missed,-378.86457327333864,13.800000000803266,0.5061767008805801,0.8303801659767294,0.8694122442350097,8.48523609949002,0.7777777777777778
864354,1,False,goal_missed,-59.125582887343384,13.0000000007567,0.11411331223573166,0.2681832355082751,0.35087221612935543,2.588520693267182,0.8888888888888888
864472,1,True,success,208.41759538661225,11.80000000068685,0.032111726760654234,0.07322483567947077,0.09347725446515716,3.4261348140133854,0.8888888888888888
864580,1,True,success,252.73545216397793,10.800000000628643,0.06125518780837528,0.09381021672493063,0.09642819503743855,1.2049175641708632,1.0
864721,1,False,goal_missed,-219.0179216546539,14.100000000820728,0.3306048801350174,0.6362964497998628,0.7032666463044179,9.167453758666621,0.8888888888888888
864849,1,False,goal_missed,-60.434447419543254,12.800000000745058,0.12491313163802346,0.28257908111991276,0.37216735153633823,3.2500875036735857,1.0
864971,1,True,success,196.09566581331808,12.200000000710133,0.06800460710547224,0.1384349869491039,0.09473549235530261,6.753565113474774,1.0
865076,1,True,success,258.4981255446301,10.50000000061118,0.042774324619297935,0.07215618803406135,0.08590222179555711,1.3118308082776773,1.0
865217,1,False,goal_missed,-207.23310475543468,14.100000000820728,0.2899977486563372,0.3958785892653611,0.4633216611005638,5.192313876584806,0.7777777777777778
865337,1,False,off_path,-210.36226955090854,12.000000000698492,0.4704244827397839,1.0137945669209976,1.0460203263608714,18.82756411300909,0.8888888888888888
865479,1,False,goal_missed,-163.0188275994679,14.200000000826549,0.24464384156763014,0.4757841823643483,0.5427740513646234,6.6182932330069075,0.8888888888888888
865610,1,False,goal_missed,-281.0705924237901,13.10000000076252,0.5050243923862808,0.9485197434209096,0.9904522261852425,12.395573008350182,1.0
865745,1,False,goal_missed,-167.06733822620856,13.500000000785803,0.24930898120715667,0.4397188111213117,0.5136623593012,4.594879858381602,0.8888888888888888
865874,1,False,goal_missed,-52.49295077685768,12.900000000750879,0.10569815434010751,0.261441911921704,0.33974527269936233,2.0528711116659584,1.0
866017,1,False,goal_missed,-216.96179355753293,14.30000000083237,0.27317753160903424,0.597619431178917,0.32219842471161547,19.75872366929363,0.8888888888888888
866149,1,False,goal_missed,-66.64137405363329,13.200000000768341,0.1403947198543006,0.29827302839444486,0.3851631658955268,2.6683156348467674,1.0
866289,1,False,goal_missed,-128.2704352664451,14.000000000814907,0.19537527721118317,0.40530011966220647,0.4733340456270745,5.200554728740526,0.8888888888888888
866419,1,False,goal_missed,-54.97246711261012,13.0000000007567,0.10405852144801533,0.23611887948179977,0.3333460241509523,1.678964950170802,1.0
866555,1,False,goal_missed,-107.39657286004146,13.600000000791624,0.13875042064507986,0.2801257536961172,0.38632966221977205,5.944392814743774,1.0
866685,1,False,goal_missed,-72.74153787727273,13.0000000007567,0.15455768118659374,0.3096761024077725,0.3868760626422239,2.589743994613254,1.0
866810,1,True,success,153.29042345575021,12.500000000727596,0.10015518429422492,0.1891223928173905,0.09952628979951032,5.4012943167906275,1.0
866937,1,False,goal_missed,-77.6790328638814,12.700000000739237,0.15876222498005343,0.29605142497423254,0.37698151746093755,2.201322137364614,1.0
867076,1,False,goal_missed,-162.86295283223922,13.900000000809086,0.2598467726623452,0.4423942575988667,0.5065560390692834,4.591738262047982,0.8888888888888888
867206,1,False,goal_missed,-66.73455427747133,13.0000000007567,0.13843699287888397,0.29376814638726817,0.3667667591805718,2.4750724531644184,1.0
867319,1,True,success,205.55577018060467,11.300000000657747,0.061925555598635516,0.1311466584120432,0.08349310451316726,4.886589182602635,1.0
867428,1,True,success,252.85885460602782,10.900000000634464,0.055966297340304796,0.08786144811024611,0.09660418974243766,1.0207586344018278,1.0
867576,1,False,goal_missed,-171.64786874647422,14.800000000861473,0.21302202780140625,0.4397555605968232,0.32127405796034436,17.7874314672268,1.0
867705,1,False,goal_missed,-68.66012890031361,12.900000000750879,0.14121460211971798,0.28339533696440716,0.3521289820824469,1.695166192062417,1.0
867855,1,False,goal_missed,-220.7740491938902,15.000000000873115,0.2906191394023456,0.6488957759563203,0.7421023296549986,15.494246072217807,1.0
867981,1,False,goal_missed,-62.46055793551596,12.600000000733417,0.13030250194291765,0.2821767697875138,0.3704764278059675,2.7699973402361913,1.0
868124,1,False,goal_missed,-154.99541568743592,14.30000000083237,0.21490199697535597,0.32938800625305537,0.3907064520885109,5.115568388598012,1.0
868234,1,True,success,255.6872515803018,11.000000000640284,0.031223761439845704,0.07672401307340532,0.09679104943181628,1.691376168513008,1.0
868376,1,False,goal_missed,-111.721261531233,14.200000000826549,0.1423933441028613,0.27454678182002523,0.3322210433731633,6.177562853091841,1.0
868487,1,True,success,253.17794325194575,11.100000000646105,0.049203458665060734,0.09219548517349413,0.09691614012936471,1.3151024544216632,1.0
868627,1,False,goal_missed,-149.43552022923296,14.000000000814907,0.22956276718350452,0.47691751680331895,0.5527165706661247,7.594330660163935,0.8888888888888888
868735,1,True,success,259.3946129117248,10.800000000628643,0.008911303309410042,0.019048519539779905,0.08343135489421448,1.2366132468781115,1.0
868853,1,True,success,202.14352071621832,11.80000000068685,0.07824527808590294,0.15239593222539166,0.09897418750412909,4.743772178387183,0.8888888888888888
868969,1,False,off_path,-194.62616624426914,11.600000000675209,0.45304237121256563,1.0517549629991318,1.0969230362593227,19.15046446694696,0.8888888888888888
869115,1,False,goal_missed,-306.88678911727584,14.600000000849832,0.40614848933041076,0.7699212997387065,0.8176132814832419,11.43127470302955,1.0
869224,1,True,success,244.09431548914455,10.900000000634464,0.04012494507489977,0.08454145090808178,0.09172156118530668,1.1922410610048646,0.8888888888888888
869368,1,False,goal_missed,-117.83375328389855,14.40000000083819,0.11753412228999575,0.24831290446645765,0.30739095206472555,11.328426514229673,1.0
869499,1,False,goal_missed,-53.032784165163754,13.10000000076252,0.10065150807053488,0.2382204793125301,0.33377114821217113,1.3132535874606828,1.0
869614,1,True,success,217.63380085763833,11.500000000669388,0.05056777846079964,0.11500996514630248,0.09446736652828291,3.4163285535881807,1.0
869743,1,False,goal_missed,-57.83064784305679,12.900000000750879,0.11458005427111775,0.2632856437524869,0.34838121395636845,1.8758512673696202,1.0
869907,1,False,goal_missed,-385.48071406224983,16.400000000954606,0.4596809811871551,0.8434496435131544,0.8834182657197611,17.5479691387825,0.8888888888888888
870036,1,False,goal_missed,-67.80531845443622,12.900000000750879,0.1422366482785397,0.31990250095052664,0.3944869344187718,3.249408786373101,1.0
870178,1,False,goal_missed,-91.38644952497802,14.200000000826549,0.10172906511450948,0.2280885649729779,0.30634456558375844,9.842839523340048,1.0
870308,1,False,off_path,-260.3452892542044,13.0000000007567,0.5242237460827354,1.0172515986238655,1.0521026329499505,19.317431469501443,0.8888888888888888
870449,1,False,goal_missed,-99.4251951029483,14.100000000820728,0.14413531521865403,0.2682076288402698,0.3642513866319041,2.9847575177857757,1.0
870555,1,True,success,244.82695543539586,10.600000000617001,0.02529072990205584,0.06489173397594751,0.09724894600466544,2.0890525154049433,0.8888888888888888
870692,1,False,goal_missed,-119.66186696616819,13.700000000797445,0.18039448730306695,0.36017288433520206,0.4485159340311626,6.697567585099183,0.8888888888888888
870795,1,True,success,250.8455993332771,10.300000000599539,0.018634146487033848,0.03311557547084134,0.08120066826488258,0.7416306114563926,0.8888888888888888
870931,1,False,goal_missed,-356.2032277337293,13.600000000791624,0.47044091749675815,0.7316604489080285,0.7663166550433917,12.301796391995683,0.7777777777777778
871058,1,False,goal_missed,-50.57019467407077,12.700000000739237,0.08871234641695475,0.24458335537998763,0.3324637033811503,3.2508847459488983,0.8888888888888888
871177,1,True,success,202.92606049900274,11.900000000692671,0.026405808970564954,0.04824061944802832,0.09783453428368136,2.305977230284997,0.8888888888888888
871340,1,False,off_path,-416.9405806216287,16.300000000948785,0.618524687890793,1.0073822653153661,1.0139360107704691,21.2485499298581,1.0
